class,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21

left,0.7561299800872803,0.6541926264762878,0.5799431800842285,0.5355181694030762,0.5310811400413513,0.6193322539329529,0.5218820571899414,0.46264615654945374,0.4162333607673645,0.6453858017921448,0.5340379476547241,0.5441346168518066,0.5716907382011414,0.6635537147521973,0.5561754107475281,0.5663884878158569,0.5939350724220276,0.673220694065094,0.5885289907455444,0.5907403826713562,0.6112224459648132

left,0.758273720741272,0.6546205878257751,0.5818564295768738,0.5372233390808105,0.5297998189926147,0.6205375790596008,0.5245577096939087,0.46552348136901855,0.418143093585968,0.6462980508804321,0.5366645455360413,0.5458022952079773,0.5719181299209595,0.6639989018440247,0.5573136806488037,0.5667749047279358,0.5937027335166931,0.673115611076355,0.5872557759284973,0.5888129472732544,0.6089223623275757

left,0.7513558268547058,0.6477391123771667,0.5806542038917542,0.5379133820533752,0.5313048958778381,0.621950626373291,0.5267108082771301,0.46631360054016113,0.4198058545589447,0.6478068232536316,0.5386859774589539,0.5272656083106995,0.5365433692932129,0.6664459109306335,0.5595918893814087,0.5618799328804016,0.5849363803863525,0.6753388047218323,0.5888707637786865,0.5842718482017517,0.6002666354179382

left,0.7575379610061646,0.6591562628746033,0.5887592434883118,0.5455859899520874,0.530269205570221,0.626568615436554,0.5267338752746582,0.4671357274055481,0.4221344590187073,0.655088484287262,0.5390201807022095,0.5460774302482605,0.5739969611167908,0.6750054955482483,0.5630974769592285,0.5688773393630981,0.595375657081604,0.6856064200401306,0.5971370339393616,0.5926530957221985,0.6092060208320618

left,0.7644261121749878,0.663701057434082,0.5919997692108154,0.5493350028991699,0.5402728319168091,0.6206395030021667,0.5256565809249878,0.4686393141746521,0.4249737560749054,0.6511127352714539,0.5386370420455933,0.5494584441184998,0.5786804556846619,0.6740922927856445,0.5639713406562805,0.5728458166122437,0.600664496421814,0.6871172785758972,0.5971114039421082,0.5949796438217163,0.6133642196655273

up,0.7434108853340149,0.6430625319480896,0.6060266494750977,0.6005051136016846,0.6197391748428345,0.7564824223518372,0.7711589932441711,0.7175548076629639,0.6749725341796875,0.8371276259422302,0.8566311597824097,0.7835937142372131,0.7256730794906616,0.8816632032394409,0.8918043375015259,0.8076463341712952,0.7428538203239441,0.899746298789978,0.8964203596115112,0.8322770595550537,0.7809281349182129

up,0.7471903562545776,0.6648550033569336,0.6117995381355286,0.5976893901824951,0.6132031679153442,0.7311483025550842,0.7453722357749939,0.7400506138801575,0.7383674383163452,0.7836538553237915,0.7657759189605713,0.6883478164672852,0.655586302280426,0.8341991901397705,0.8156186938285828,0.7302010655403137,0.6944935321807861,0.8850825428962708,0.8670680522918701,0.7905125617980957,0.7461539506912231

up,0.7546976804733276,0.6690985560417175,0.6163507699966431,0.5974011421203613,0.6172927618026733,0.7368384003639221,0.7511345148086548,0.7456638216972351,0.7474154829978943,0.7909505367279053,0.7696494460105896,0.6923667192459106,0.6615882515907288,0.841738224029541,0.8220080733299255,0.7370400428771973,0.7007820010185242,0.8920447826385498,0.8714251518249512,0.7931860089302063,0.7455921173095703

up,0.7651876211166382,0.6802463531494141,0.6320375204086304,0.6165044903755188,0.6305829286575317,0.7586775422096252,0.7740806937217712,0.7669311165809631,0.7661845088005066,0.8128416538238525,0.7894394993782043,0.71189945936203,0.678403377532959,0.8633773922920227,0.8427501916885376,0.7578058838844299,0.7202467918395996,0.9138485193252563,0.8921628594398499,0.8139169216156006,0.7659053206443787

up,0.7670707106590271,0.6793196797370911,0.6271765232086182,0.611484169960022,0.6291623115539551,0.7460579872131348,0.7625468969345093,0.7564523816108704,0.7562808394432068,0.801738977432251,0.782951295375824,0.7065469026565552,0.6725936532020569,0.8532018661499023,0.8326336145401001,0.751428484916687,0.7156359553337097,0.904565155506134,0.8836198449134827,0.8063150644302368,0.757358193397522

up,0.7660362720489502,0.6785001754760742,0.624374270439148,0.6085638999938965,0.6282868981361389,0.7385335564613342,0.7552159428596497,0.7486193776130676,0.749046266078949,0.7944347262382507,0.7761886119842529,0.7012698650360107,0.6693772077560425,0.8460378646850586,0.8260349035263062,0.7442454695701599,0.7087050676345825,0.8977863192558289,0.8763119578361511,0.799263596534729,0.751329779624939

up,0.7631106376647949,0.6763205528259277,0.6222002506256104,0.6050903797149658,0.6258522272109985,0.7414530515670776,0.7593753933906555,0.7504944205284119,0.7482925057411194,0.7951279282569885,0.7743086814880371,0.695730984210968,0.663081705570221,0.8447192907333374,0.8240543603897095,0.7404492497444153,0.7056522965431213,0.8956503868103027,0.8740498423576355,0.7955700755119324,0.7481964826583862

up,0.7658064961433411,0.6770771145820618,0.6226081252098083,0.6057809591293335,0.6234413981437683,0.739339292049408,0.7547368407249451,0.7467427849769592,0.7456746101379395,0.7926515340805054,0.7728747725486755,0.6974066495895386,0.6646683216094971,0.8426304459571838,0.822771430015564,0.7419763803482056,0.7067973017692566,0.8943295478820801,0.8729439973831177,0.7961184978485107,0.7480528354644775

up,0.7614282369613647,0.6744412779808044,0.6221916079521179,0.6058349609375,0.6192792057991028,0.7380409240722656,0.7560173869132996,0.7476320862770081,0.7460770606994629,0.7913010716438293,0.7713737487792969,0.6925560832023621,0.6596766114234924,0.840561032295227,0.8211624622344971,0.7383807301521301,0.7040289640426636,0.8922111988067627,0.8746788501739502,0.7991682291030884,0.7537968158721924

up,0.7577694654464722,0.669664740562439,0.6172091960906982,0.6037411093711853,0.6182992458343506,0.7301396727561951,0.7470842599868774,0.7405388355255127,0.7405141592025757,0.7853792905807495,0.7659997940063477,0.6883899569511414,0.6536758542060852,0.8360171318054199,0.8165624141693115,0.7341554760932922,0.6976179480552673,0.8880774974822998,0.8665715456008911,0.7904208302497864,0.7436662912368774

up,0.7549529075622559,0.6669912338256836,0.6145475506782532,0.5992951989173889,0.6155714392662048,0.7268506288528442,0.7466111779212952,0.7401509284973145,0.7391787171363831,0.7808207273483276,0.7631489634513855,0.6862996220588684,0.6523928642272949,0.8307046890258789,0.8136973977088928,0.7325170636177063,0.6970093250274658,0.8831232786178589,0.8683204650878906,0.7951083779335022,0.7491909861564636

up,0.75541090965271,0.6667143702507019,0.61201411485672,0.5964480042457581,0.6150136590003967,0.7258066534996033,0.7441738247871399,0.7386062741279602,0.7387499809265137,0.7797540426254272,0.7611451148986816,0.6879910826683044,0.655678927898407,0.8302872776985168,0.8101364970207214,0.7312454581260681,0.6971096992492676,0.8829966187477112,0.8627236485481262,0.7894588708877563,0.7439073920249939

up,0.7512457966804504,0.6620563864707947,0.6082547903060913,0.5927810668945312,0.6150380969047546,0.7263940572738647,0.7439745664596558,0.7370062470436096,0.7361667156219482,0.7800753712654114,0.7649349570274353,0.6873968243598938,0.6499463319778442,0.8296513557434082,0.8117088079452515,0.7292233109474182,0.6915797591209412,0.8802090287208557,0.8601970672607422,0.7863609194755554,0.7403080463409424

up,0.7488558292388916,0.6611762642860413,0.6081898212432861,0.5931277871131897,0.6125096082687378,0.7234944105148315,0.7425071001052856,0.7373077869415283,0.738297164440155,0.7772415280342102,0.7620890140533447,0.6855164766311646,0.6499338746070862,0.8265044689178467,0.809414267539978,0.7271300554275513,0.6904335021972656,0.8761866092681885,0.856802761554718,0.7832556962966919,0.7380970120429993

up,0.7489704489707947,0.6614915132522583,0.6089657545089722,0.5918926000595093,0.6093065738677979,0.724530041217804,0.7439821362495422,0.7373998761177063,0.737210214138031,0.7778167128562927,0.7611978054046631,0.6840791702270508,0.649708092212677,0.8270015716552734,0.8089928030967712,0.7270364761352539,0.6918977499008179,0.8776223063468933,0.8585256934165955,0.7845684885978699,0.7398108243942261

up,0.750505805015564,0.661540150642395,0.6076406240463257,0.5919263362884521,0.6102626323699951,0.7232229113578796,0.7434110045433044,0.7372498512268066,0.737657368183136,0.7765322327613831,0.7608151435852051,0.6828322410583496,0.6485493183135986,0.8261312246322632,0.8083134889602661,0.7265036106109619,0.6921902298927307,0.8780658841133118,0.8589975833892822,0.7857503294944763,0.742631733417511

up,0.749200701713562,0.6611136794090271,0.6074528694152832,0.5906819701194763,0.6088278889656067,0.7242039442062378,0.7422329187393188,0.7351495623588562,0.7354233860969543,0.7785717844963074,0.7611536383628845,0.6841605305671692,0.6500726938247681,0.8287268280982971,0.8092564344406128,0.726256787776947,0.6898893713951111,0.8805766701698303,0.85826575756073,0.7828972339630127,0.736691415309906

up,0.7487394213676453,0.6609761714935303,0.6076040267944336,0.5902451276779175,0.6105213165283203,0.7242351174354553,0.7447223663330078,0.7382588982582092,0.7377327680587769,0.777597963809967,0.7579560875892639,0.6800960898399353,0.646412193775177,0.8270732164382935,0.8076236844062805,0.7250484228134155,0.6893844604492188,0.8783983588218689,0.8588805794715881,0.7824881672859192,0.7350954413414001

up,0.7497299313545227,0.6623479127883911,0.60787433385849,0.5897319316864014,0.6090911626815796,0.7243297696113586,0.7443757653236389,0.7373908162117004,0.7373411655426025,0.7777770161628723,0.7592387795448303,0.6818130612373352,0.648963987827301,0.8274985551834106,0.8078540563583374,0.724994421005249,0.6901553869247437,0.8790362477302551,0.8580324053764343,0.7816905379295349,0.7356667518615723

up,0.7502202987670898,0.660730242729187,0.6075899600982666,0.5912125110626221,0.6091824769973755,0.7230690121650696,0.742667019367218,0.7370660901069641,0.7382002472877502,0.7768616080284119,0.7603006362915039,0.6829458475112915,0.6483652591705322,0.8273837566375732,0.8087719082832336,0.726996660232544,0.6920746564865112,0.8805325627326965,0.8619399070739746,0.7893745303153992,0.7458460330963135

up,0.7497397661209106,0.6609406471252441,0.6065320372581482,0.590477466583252,0.6111727356910706,0.724081814289093,0.744288444519043,0.7372978925704956,0.7375553250312805,0.777746856212616,0.7598253488540649,0.6830340623855591,0.6510277986526489,0.8276177048683167,0.8088449835777283,0.7280757427215576,0.6954454779624939,0.880156397819519,0.8617360591888428,0.7894459366798401,0.7475486397743225

up,0.7480983138084412,0.6607040166854858,0.609180212020874,0.592350423336029,0.608960747718811,0.727251410484314,0.7455835938453674,0.7369767427444458,0.7369447350502014,0.7804408669471741,0.7590895295143127,0.6834437251091003,0.6555374264717102,0.8299950361251831,0.8084672093391418,0.7286836504936218,0.6995625495910645,0.881435751914978,0.856900155544281,0.7817476987838745,0.7409460544586182

up,0.7480143904685974,0.6617594957351685,0.6099829077720642,0.5933700203895569,0.6106584072113037,0.7287582755088806,0.7474735379219055,0.7389189004898071,0.7385735511779785,0.7821512222290039,0.7597666382789612,0.6852115392684937,0.6572287678718567,0.8315438628196716,0.8104033470153809,0.7306845784187317,0.699787974357605,0.8823385238647461,0.8583868145942688,0.7821714282035828,0.7380739450454712

up,0.7499868869781494,0.6625713109970093,0.6104992628097534,0.5941095948219299,0.6106452941894531,0.7293339967727661,0.7483025789260864,0.7394711375236511,0.7384622097015381,0.7831940054893494,0.7623293995857239,0.6860421895980835,0.6552301049232483,0.8328930139541626,0.811954140663147,0.7315625548362732,0.6990487575531006,0.8842554688453674,0.8598393201828003,0.7844253182411194,0.7405028343200684

up,0.751858651638031,0.665581226348877,0.6134700775146484,0.5961575508117676,0.6131760478019714,0.7324047088623047,0.7516653537750244,0.7428663372993469,0.7405518889427185,0.7849681973457336,0.7626875042915344,0.6866675615310669,0.6551071405410767,0.8343145847320557,0.8135044574737549,0.7335975170135498,0.7004410624504089,0.8866294622421265,0.8650968074798584,0.7903563976287842,0.7454867959022522

up,0.7529625296592712,0.6655194163322449,0.6129235029220581,0.5962945222854614,0.6158007383346558,0.7289298176765442,0.7501106262207031,0.7427820563316345,0.7428052425384521,0.7820002436637878,0.7692714333534241,0.6906508207321167,0.6545456051826477,0.8305092453956604,0.8162796497344971,0.7338674664497375,0.6974871754646301,0.8816680312156677,0.8676272034645081,0.7943517565727234,0.7479856014251709

up,0.7523161768913269,0.6592180728912354,0.6087448596954346,0.5944187045097351,0.6123186349868774,0.7260535359382629,0.7442917227745056,0.7376835942268372,0.7367058396339417,0.7787005305290222,0.7654732465744019,0.68679279088974,0.6466306447982788,0.8265763521194458,0.8124815225601196,0.7285446524620056,0.687699019908905,0.8764728307723999,0.8656452298164368,0.7899824380874634,0.7375484704971313

up,0.746613621711731,0.6576774716377258,0.6042391657829285,0.5865247249603271,0.6099087595939636,0.7197838425636292,0.7368642091751099,0.7250856161117554,0.72123122215271,0.7745983004570007,0.7595479488372803,0.6791980862617493,0.6405804753303528,0.8242021799087524,0.8094533681869507,0.7255314588546753,0.6887591481208801,0.8773015737533569,0.8555701375007629,0.7799634337425232,0.7337211966514587

up,0.7556294798851013,0.6611230373382568,0.6005524396896362,0.579084038734436,0.6024007797241211,0.7096153497695923,0.7223958969116211,0.7153743505477905,0.7145676612854004,0.763584315776825,0.755766749382019,0.6833776831626892,0.6429492235183716,0.8137797117233276,0.8006736636161804,0.7212035655975342,0.6816530227661133,0.8661561608314514,0.8522629141807556,0.7804863452911377,0.7298561930656433

up,0.7597731351852417,0.65691739320755,0.595100998878479,0.5790016651153564,0.5932448506355286,0.706261157989502,0.7121052145957947,0.7027231454849243,0.7003950476646423,0.7597801089286804,0.7497633695602417,0.6847323775291443,0.64634770154953,0.8115145564079285,0.7968008518218994,0.7282622456550598,0.6932642459869385,0.8689910769462585,0.8489552140235901,0.7853819727897644,0.7391870617866516

up,0.7558873891830444,0.6531385183334351,0.5959943532943726,0.5782739520072937,0.5878085494041443,0.6999022364616394,0.7054230570793152,0.6916903853416443,0.6906377077102661,0.7514387369155884,0.7431814670562744,0.6775733828544617,0.6431221961975098,0.8023955225944519,0.7898867130279541,0.7176934480667114,0.6819578409194946,0.8618499636650085,0.8498342037200928,0.7857951521873474,0.7362843751907349

up,0.7568473219871521,0.6507591009140015,0.5903258323669434,0.5710716247558594,0.5862981081008911,0.6996715664863586,0.7052156329154968,0.690013587474823,0.687481164932251,0.7502846121788025,0.7383813261985779,0.667759120464325,0.63612300157547,0.8005011081695557,0.7862364649772644,0.7082820534706116,0.6758345365524292,0.8593395948410034,0.8424590229988098,0.7709522247314453,0.7248689532279968

up,0.7508895397186279,0.6477824449539185,0.5864756107330322,0.5663226842880249,0.5776740312576294,0.6909939646720886,0.6957563161849976,0.6803399324417114,0.6751348972320557,0.7420832514762878,0.729719877243042,0.6593202948570251,0.6238179206848145,0.7943233251571655,0.7771145701408386,0.699055016040802,0.6630567908287048,0.8543098568916321,0.8318929076194763,0.7605746984481812,0.7125772833824158

up,0.7539937496185303,0.6479390859603882,0.5844746828079224,0.5639913082122803,0.5736842751502991,0.6890242099761963,0.6939882040023804,0.6821027994155884,0.6820618510246277,0.7421543002128601,0.7276259064674377,0.6578832268714905,0.6218167543411255,0.7948248982429504,0.7820478677749634,0.7037628293037415,0.6638432145118713,0.8547669649124146,0.8352987766265869,0.7639523148536682,0.7122926712036133

up,0.749029815196991,0.6437809467315674,0.5837565660476685,0.5675116181373596,0.5763492584228516,0.6880886554718018,0.6954329609870911,0.6861016154289246,0.6880104541778564,0.7409040927886963,0.7276874780654907,0.659925639629364,0.6279213428497314,0.7941797375679016,0.7814045548439026,0.7042972445487976,0.6681308150291443,0.8554215431213379,0.8402931094169617,0.7699324488639832,0.7194527983665466

up,0.7523406744003296,0.6477496027946472,0.5886790156364441,0.5739712715148926,0.5844541192054749,0.7006652355194092,0.7108020186424255,0.7026484608650208,0.7057839035987854,0.7505444288253784,0.7415638566017151,0.6703866124153137,0.6348677277565002,0.8011713624000549,0.7941872477531433,0.715248703956604,0.6763944625854492,0.8614428043365479,0.8506641983985901,0.7795860767364502,0.7284501194953918

up,0.7517566680908203,0.6490874290466309,0.5904176235198975,0.5729568004608154,0.5837396383285522,0.7000882029533386,0.714942455291748,0.708574116230011,0.7138667106628418,0.749678373336792,0.7364912629127502,0.665171205997467,0.6336867213249207,0.8005929589271545,0.7910133004188538,0.7119239568710327,0.6756821870803833,0.8612955212593079,0.8460962772369385,0.7730662822723389,0.722308337688446

up,0.7549093961715698,0.6505793333053589,0.5898644924163818,0.5721182823181152,0.5847518444061279,0.697310745716095,0.7134080529212952,0.7099593281745911,0.7175846695899963,0.7467927932739258,0.7315803170204163,0.6639865040779114,0.6347353458404541,0.7984282970428467,0.7875778675079346,0.7132216691970825,0.6798738241195679,0.8617160320281982,0.8474645018577576,0.7761690616607666,0.7250710725784302

up,0.7657907009124756,0.6602754592895508,0.5918253660202026,0.5692148208618164,0.5871665477752686,0.7003098726272583,0.7131728529930115,0.7067545056343079,0.7128611207008362,0.7528594732284546,0.7390027046203613,0.6698756217956543,0.6383931636810303,0.8053045272827148,0.7935692667961121,0.717771053314209,0.6839298009872437,0.8675429821014404,0.8482615947723389,0.7772362232208252,0.7296406626701355

up,0.7575422525405884,0.659040629863739,0.5937632322311401,0.571495771408081,0.5854438543319702,0.7030468583106995,0.7173880338668823,0.7085192203521729,0.7098363637924194,0.756102979183197,0.7393959164619446,0.6673068404197693,0.6337634325027466,0.8097579479217529,0.7961572408676147,0.7192244529724121,0.6848136186599731,0.8732165694236755,0.8540589809417725,0.782216489315033,0.7344349026679993

up,0.7673482298851013,0.6638117432594299,0.596240758895874,0.5730301141738892,0.5941439867019653,0.7035319805145264,0.7190369367599487,0.7118327617645264,0.7141718864440918,0.7553802132606506,0.73463374376297,0.6678215265274048,0.6407302618026733,0.8091714978218079,0.7957898378372192,0.7240962982177734,0.6938059329986572,0.874068558216095,0.8581143021583557,0.787739098072052,0.7386635541915894

up,0.7669806480407715,0.6678694486618042,0.5991178750991821,0.5743533372879028,0.5897513628005981,0.7048436403274536,0.7157537341117859,0.705169677734375,0.7058031558990479,0.7580848336219788,0.735641360282898,0.6681714057922363,0.6418566703796387,0.8129252195358276,0.7973145842552185,0.7257660627365112,0.6973438262939453,0.8781915903091431,0.8587357401847839,0.7873621582984924,0.7407561540603638

up,0.766266942024231,0.6651040315628052,0.5980736613273621,0.575816810131073,0.5871907472610474,0.7027351260185242,0.7116842269897461,0.7022679448127747,0.7047030925750732,0.755897045135498,0.7338283061981201,0.6661891341209412,0.6394145488739014,0.8099061846733093,0.7930333614349365,0.719950795173645,0.6905879378318787,0.8746970891952515,0.8553237318992615,0.7832822203636169,0.7344860434532166

up,0.7652233839035034,0.664334774017334,0.598491370677948,0.5761881470680237,0.5841506719589233,0.7033188939094543,0.7097235321998596,0.6957190632820129,0.6915991306304932,0.7557534575462341,0.7275494337081909,0.6595633625984192,0.6324973106384277,0.8086672425270081,0.7862887382507324,0.7160091400146484,0.6882846355438232,0.8731383681297302,0.8517056107521057,0.7802596092224121,0.7320261001586914

up,0.7565361261367798,0.657995879650116,0.5950295329093933,0.5751441121101379,0.5835161805152893,0.7027937173843384,0.7112524509429932,0.6971336603164673,0.6935177445411682,0.7531936764717102,0.7280121445655823,0.6579926013946533,0.6312268972396851,0.804553747177124,0.7846110463142395,0.7129689455032349,0.6867119073867798,0.8672857284545898,0.8496717214584351,0.7782122492790222,0.7317715287208557

up,0.7582348585128784,0.658985435962677,0.5964674949645996,0.5750244855880737,0.5814187526702881,0.7016868591308594,0.7076951861381531,0.6951478123664856,0.6951514482498169,0.7519722580909729,0.7337342500686646,0.662277340888977,0.6326258778572083,0.803310751914978,0.7867357134819031,0.7136651873588562,0.6859788298606873,0.8651669025421143,0.8480827808380127,0.7773123383522034,0.7316323518753052

up,0.7605306506156921,0.6610878109931946,0.5999138951301575,0.5782663822174072,0.5815353989601135,0.7004261016845703,0.7052201628684998,0.693946361541748,0.6942391991615295,0.7502070665359497,0.7380682229995728,0.6684728264808655,0.6348574161529541,0.8007579445838928,0.7850992679595947,0.710389256477356,0.6770762205123901,0.8597720861434937,0.8393169641494751,0.7670510411262512,0.7181293964385986

up,0.7577201724052429,0.6595016121864319,0.6004337668418884,0.5791728496551514,0.5909069776535034,0.696113109588623,0.69905686378479,0.683478593826294,0.680823564529419,0.7447366118431091,0.7334431409835815,0.665132462978363,0.6353270411491394,0.7943810820579529,0.7764251828193665,0.7038970589637756,0.6763584017753601,0.8511238694190979,0.8255588412284851,0.7544090747833252,0.7112598419189453

up,0.7594974637031555,0.6617115139961243,0.6002137660980225,0.5792717933654785,0.5924838781356812,0.6958481669425964,0.7011523842811584,0.6842105984687805,0.6796103715896606,0.7451497912406921,0.7324652075767517,0.6630794405937195,0.6348757743835449,0.7941117882728577,0.775531530380249,0.7010789513587952,0.6738024950027466,0.8490489721298218,0.8217036724090576,0.7481924295425415,0.7052770256996155

up,0.7509863376617432,0.6552088856697083,0.5976364016532898,0.579761803150177,0.5897514820098877,0.6997670531272888,0.7060146927833557,0.6920256614685059,0.6885891556739807,0.7461491823196411,0.7304885387420654,0.6601340174674988,0.6288794279098511,0.792015016078949,0.7709535360336304,0.6947680711746216,0.6645579934120178,0.8447517156600952,0.8244759440422058,0.7518249750137329,0.7064264416694641

up,0.7329405546188354,0.6315212249755859,0.5674550533294678,0.5525569915771484,0.574190616607666,0.6743411421775818,0.6857025027275085,0.670805037021637,0.6664207577705383,0.7221841812133789,0.7063605189323425,0.6404316425323486,0.6085982322692871,0.7674115896224976,0.7487215995788574,0.6843520402908325,0.6581863164901733,0.820985734462738,0.793698787689209,0.7317850589752197,0.6920701265335083

up,0.6831229329109192,0.6006032824516296,0.5390932559967041,0.5249928832054138,0.5536353588104248,0.6563701033592224,0.6768078804016113,0.6620520949363708,0.6534361839294434,0.704059362411499,0.6829351186752319,0.6106395721435547,0.5829520225524902,0.7480395436286926,0.717462420463562,0.6542767286300659,0.6456267833709717,0.7961710095405579,0.7585352063179016,0.702377200126648,0.6899834871292114

up,0.6782324314117432,0.5952039361000061,0.5392468571662903,0.5308331847190857,0.548108696937561,0.6596286296844482,0.6830346584320068,0.669198751449585,0.6640579104423523,0.709816575050354,0.6828146576881409,0.6136122345924377,0.5989720225334167,0.7557034492492676,0.7172934412956238,0.6526621580123901,0.6518034338951111,0.8033657073974609,0.7573091983795166,0.7019328474998474,0.6996517181396484

up,0.6817903518676758,0.5949023962020874,0.5441827178001404,0.540992021560669,0.556046724319458,0.6597570180892944,0.6848687529563904,0.6788015365600586,0.6792448163032532,0.7170958518981934,0.6929488182067871,0.6180638074874878,0.6006951332092285,0.7685753703117371,0.7368907332420349,0.6632331013679504,0.6560931205749512,0.8197013139724731,0.774179220199585,0.7112514972686768,0.7039406299591064

up,0.6677232980728149,0.5841100811958313,0.5364645719528198,0.5312364101409912,0.5382225513458252,0.6563154458999634,0.685613751411438,0.676716685295105,0.6797505617141724,0.7088565230369568,0.6894431114196777,0.6092801094055176,0.5988652110099792,0.755713939666748,0.7305051684379578,0.6511417031288147,0.6478224992752075,0.8021504878997803,0.7632651329040527,0.691888689994812,0.6828972101211548

up,0.6684426665306091,0.5786049365997314,0.5288064479827881,0.5231314897537231,0.5337704420089722,0.6434223651885986,0.6775221228599548,0.6754590272903442,0.6805016398429871,0.6986114978790283,0.6829696893692017,0.6073649525642395,0.5905375480651855,0.7477220296859741,0.7285897731781006,0.652238130569458,0.6396289467811584,0.7961649894714355,0.7612303495407104,0.6927006244659424,0.676048219203949

up,0.6640544533729553,0.5757414698600769,0.5278240442276001,0.520974338054657,0.5269286036491394,0.6520719528198242,0.6832791566848755,0.67448890209198,0.6758156418800354,0.7032318711280823,0.6837776303291321,0.6018643379211426,0.583651602268219,0.7486124038696289,0.7286704778671265,0.6504751443862915,0.6399895548820496,0.7948295474052429,0.7647002339363098,0.6948868632316589,0.6794312596321106

up,0.6581435203552246,0.5729436278343201,0.5237967371940613,0.5159802436828613,0.5266099572181702,0.6528233289718628,0.6790899038314819,0.6695635914802551,0.6690559387207031,0.7038377523422241,0.6822333931922913,0.6042366027832031,0.589398980140686,0.7498451471328735,0.7230050563812256,0.6470868587493896,0.6415261030197144,0.7954169511795044,0.7559965252876282,0.6876913905143738,0.6793803572654724

up,0.6551392078399658,0.568115770816803,0.5172431468963623,0.5105757117271423,0.522465705871582,0.6492428779602051,0.6720186471939087,0.6635040044784546,0.664411723613739,0.7029589414596558,0.6782729029655457,0.6021665930747986,0.5856403708457947,0.7507160902023315,0.7164199352264404,0.6422516107559204,0.6356388330459595,0.7976018786430359,0.7493024468421936,0.681771993637085,0.6731275320053101

up,0.6517990827560425,0.5649878978729248,0.5163329839706421,0.5131962299346924,0.5170538425445557,0.650675356388092,0.6622376441955566,0.6548153162002563,0.6557250618934631,0.7106660008430481,0.6724085211753845,0.5992348790168762,0.5862928628921509,0.7607738375663757,0.7027428150177002,0.6376156806945801,0.642856240272522,0.8046956062316895,0.7284162044525146,0.6696245074272156,0.6780601143836975

up,0.6480990648269653,0.5639766454696655,0.5169323682785034,0.5140087008476257,0.5209505558013916,0.6550753116607666,0.6681423783302307,0.6581118106842041,0.6538626551628113,0.7148593664169312,0.6675072312355042,0.5957703590393066,0.587923526763916,0.7672847509384155,0.703995943069458,0.6402174234390259,0.6494823694229126,0.8160765767097473,0.74153733253479,0.6834699511528015,0.6946187615394592

up,0.6449695229530334,0.5610198378562927,0.513677179813385,0.5096039772033691,0.5098351240158081,0.6584753394126892,0.6745923757553101,0.6643739342689514,0.6597548127174377,0.721794068813324,0.6663389801979065,0.596062183380127,0.5951237678527832,0.7774059772491455,0.7075808644294739,0.6444867849349976,0.6578585505485535,0.8303898572921753,0.7532607316970825,0.6936659216880798,0.7053079009056091

up,0.6447198987007141,0.5619775056838989,0.515431821346283,0.5131145715713501,0.5164451599121094,0.6604750156402588,0.6775225400924683,0.6690199375152588,0.6641481518745422,0.7221432328224182,0.6648613810539246,0.5944486260414124,0.593588650226593,0.7777221202850342,0.7045924067497253,0.6438831686973572,0.6600068807601929,0.8304527997970581,0.7552154064178467,0.6969344019889832,0.7101265788078308

up,0.644679605960846,0.5606526732444763,0.5162085294723511,0.5172644257545471,0.5259205102920532,0.6578060388565063,0.678219199180603,0.6721041202545166,0.6665648221969604,0.7189983129501343,0.6678157448768616,0.5998646020889282,0.5880589485168457,0.7732406258583069,0.7019597887992859,0.6427162289619446,0.6478444337844849,0.8261139392852783,0.7530504465103149,0.6984699964523315,0.7060621380805969

up,0.6434357762336731,0.5596082210540771,0.5142194628715515,0.5177640914916992,0.5374945402145386,0.6579335331916809,0.6767259836196899,0.6703543663024902,0.665946900844574,0.7201958298683167,0.6649661660194397,0.5986247658729553,0.5916914343833923,0.7736943960189819,0.7010466456413269,0.6442626118659973,0.6530596017837524,0.8240609765052795,0.7492011189460754,0.6973221898078918,0.7086777687072754

up,0.6416013836860657,0.5566754341125488,0.5127555131912231,0.5196289420127869,0.5433207750320435,0.6547767519950867,0.6731756329536438,0.667907178401947,0.6642593741416931,0.7172681093215942,0.663083553314209,0.5979564785957336,0.5915265679359436,0.7709040641784668,0.6947513818740845,0.6381350755691528,0.6463621258735657,0.8207529783248901,0.7415798306465149,0.6913865804672241,0.704023540019989

up,0.6404768228530884,0.553577721118927,0.5098974704742432,0.5198004245758057,0.5471979379653931,0.6525688767433167,0.6712225675582886,0.6649361848831177,0.6601004600524902,0.7147075533866882,0.658996045589447,0.5932658910751343,0.5906140804290771,0.768068790435791,0.6941441893577576,0.6348874568939209,0.6447010040283203,0.8171980381011963,0.7402836084365845,0.6883366107940674,0.701282799243927

up,0.6390209794044495,0.5522378087043762,0.5088084936141968,0.5181362628936768,0.547531008720398,0.6512702107429504,0.6695565581321716,0.6635438203811646,0.6595672369003296,0.7141149640083313,0.6578290462493896,0.5917677879333496,0.5856063961982727,0.7674854397773743,0.693105161190033,0.6363002061843872,0.6452533602714539,0.8165419697761536,0.7382677793502808,0.6895239353179932,0.7037844061851501

